지점,지점명,일시,기온(°C),강수량(mm),습도(%)
108,서울,2020-06-15 11:00,25.5,,56
108,서울,2020-06-15 12:00,26.5,,55
108,서울,2020-06-15 13:00,27,,48
108,서울,2020-06-15 14:00,27.7,,39
108,서울,2020-06-15 15:00,28.6,,35
108,서울,2020-06-15 16:00,27.3,,34
108,서울,2020-06-15 17:00,26.8,,33
108,서울,2020-06-15 18:00,26,,37
108,서울,2020-06-15 19:00,24.4,,46
108,서울,2020-06-15 20:00,23.5,,47
108,서울,2020-06-15 21:00,22.6,,52
108,서울,2020-06-15 22:00,21.4,,69
108,서울,2020-06-15 23:00,21,,78
108,서울,2020-06-16 00:00,21.1,,78
108,서울,2020-06-16 01:00,20.8,,78
108,서울,2020-06-16 02:00,20.5,,78
108,서울,2020-06-16 03:00,20.1,,79
108,서울,2020-06-16 04:00,20.1,,79
108,서울,2020-06-16 05:00,20,,78
108,서울,2020-06-16 06:00,20.1,,79
108,서울,2020-06-16 07:00,20.4,,77
108,서울,2020-06-16 08:00,21.1,,73
108,서울,2020-06-16 09:00,22.4,,69
108,서울,2020-06-16 10:00,23.4,,63
108,서울,2020-06-16 11:00,25.4,,55
108,서울,2020-06-16 12:00,27.2,,50
108,서울,2020-06-16 13:00,28.5,,47
108,서울,2020-06-16 14:00,29.5,,43
108,서울,2020-06-16 15:00,30.4,,39
108,서울,2020-06-16 16:00,30.4,,39
108,서울,2020-06-16 17:00,29.6,,49
108,서울,2020-06-16 18:00,28,,53
108,서울,2020-06-16 19:00,26.8,,56
108,서울,2020-06-16 20:00,25.9,,57
108,서울,2020-06-16 21:00,24.9,,63
108,서울,2020-06-16 22:00,23.9,,67
108,서울,2020-06-16 23:00,22.8,,68
108,서울,2020-06-17 00:00,22.2,,72
108,서울,2020-06-17 01:00,21.6,,72
108,서울,2020-06-17 02:00,21.4,,73
108,서울,2020-06-17 03:00,20.9,,74
108,서울,2020-06-17 04:00,20.7,,76
108,서울,2020-06-17 05:00,20.4,,77
108,서울,2020-06-17 06:00,20.2,,79
108,서울,2020-06-17 07:00,21.6,,73
108,서울,2020-06-17 08:00,23.5,,64
108,서울,2020-06-17 09:00,24.7,,58
108,서울,2020-06-17 10:00,25.8,,56
108,서울,2020-06-17 11:00,26.3,,55
108,서울,2020-06-17 12:00,27.6,,50
108,서울,2020-06-17 13:00,29.2,,41
108,서울,2020-06-17 14:00,29.9,,40
108,서울,2020-06-17 15:00,30.3,,44
108,서울,2020-06-17 16:00,29,,48
108,서울,2020-06-17 17:00,27.6,,46
108,서울,2020-06-17 18:00,26.6,,44
108,서울,2020-06-17 19:00,25.3,,53
108,서울,2020-06-17 20:00,24.1,,57
108,서울,2020-06-17 21:00,22.8,,59
108,서울,2020-06-17 22:00,22.1,,63
108,서울,2020-06-17 23:00,21.7,,62
108,서울,2020-06-18 00:00,21.5,,61
108,서울,2020-06-18 01:00,21.1,,64
108,서울,2020-06-18 02:00,20.8,,65
108,서울,2020-06-18 03:00,20.8,,66
108,서울,2020-06-18 04:00,20.6,,69
108,서울,2020-06-18 05:00,20.5,,70
108,서울,2020-06-18 06:00,20.3,,69
108,서울,2020-06-18 07:00,20.5,,72
108,서울,2020-06-18 08:00,21.1,,69
108,서울,2020-06-18 09:00,21.9,,66
108,서울,2020-06-18 10:00,22.7,,64
108,서울,2020-06-18 11:00,23.9,,57
108,서울,2020-06-18 12:00,24.4,,56
108,서울,2020-06-18 13:00,25.5,,53
108,서울,2020-06-18 14:00,26.6,,49
108,서울,2020-06-18 15:00,26.8,,49
108,서울,2020-06-18 16:00,27.2,,47
108,서울,2020-06-18 17:00,26.8,,51
108,서울,2020-06-18 18:00,26.2,,53
108,서울,2020-06-18 19:00,25,,62
108,서울,2020-06-18 20:00,24.2,,64
108,서울,2020-06-18 21:00,24.1,,64
108,서울,2020-06-18 22:00,23.6,,63
108,서울,2020-06-18 23:00,23.3,,66
108,서울,2020-06-19 00:00,23,,68
108,서울,2020-06-19 01:00,22.5,,69
108,서울,2020-06-19 02:00,22,,70
108,서울,2020-06-19 03:00,21.8,,70
108,서울,2020-06-19 04:00,21.7,,69
108,서울,2020-06-19 05:00,21.4,,69
108,서울,2020-06-19 06:00,21.3,,70
108,서울,2020-06-19 07:00,21.1,0,73
108,서울,2020-06-19 08:00,21.4,.1,73
108,서울,2020-06-19 09:00,22.2,0,69
108,서울,2020-06-19 10:00,25,,60
108,서울,2020-06-19 11:00,26.1,,56
108,서울,2020-06-19 12:00,27.6,,50
108,서울,2020-06-19 13:00,29.1,,49
108,서울,2020-06-19 14:00,28.6,,50
108,서울,2020-06-19 15:00,29.4,,48
108,서울,2020-06-19 16:00,29.7,,47
108,서울,2020-06-19 17:00,29.3,,48
108,서울,2020-06-19 18:00,29.2,0,49
108,서울,2020-06-19 19:00,27.6,,57
108,서울,2020-06-19 20:00,24.9,,63
108,서울,2020-06-19 21:00,23.9,,65
108,서울,2020-06-19 22:00,23.3,,67
108,서울,2020-06-19 23:00,22.9,,68
108,서울,2020-06-20 00:00,22.4,,70
108,서울,2020-06-20 01:00,21.9,,71
108,서울,2020-06-20 02:00,21.6,,74
108,서울,2020-06-20 03:00,21.1,,77
108,서울,2020-06-20 04:00,21,,76
108,서울,2020-06-20 05:00,20.8,,78
108,서울,2020-06-20 06:00,20.7,,79
108,서울,2020-06-20 07:00,21.6,,78
108,서울,2020-06-20 08:00,23.5,,70
108,서울,2020-06-20 09:00,25.4,,63
108,서울,2020-06-20 10:00,26.7,,57
108,서울,2020-06-20 11:00,28,,52
108,서울,2020-06-20 12:00,28.8,,51
108,서울,2020-06-20 13:00,29.4,,50
108,서울,2020-06-20 14:00,28.3,,54
108,서울,2020-06-20 15:00,29.3,,50
108,서울,2020-06-20 16:00,29.3,,50
108,서울,2020-06-20 17:00,28.5,,51
108,서울,2020-06-20 18:00,28.4,,49
108,서울,2020-06-20 19:00,26.7,,54
108,서울,2020-06-20 20:00,24.9,,56
108,서울,2020-06-20 21:00,23.9,,60
108,서울,2020-06-20 22:00,23,,67
108,서울,2020-06-20 23:00,22.3,,68
108,서울,2020-06-21 00:00,21.6,,72
108,서울,2020-06-21 01:00,21.3,,71
108,서울,2020-06-21 02:00,20.8,,74
108,서울,2020-06-21 03:00,20.5,,74
108,서울,2020-06-21 04:00,20.2,,78
108,서울,2020-06-21 05:00,19.6,,79
108,서울,2020-06-21 06:00,19.5,,82
108,서울,2020-06-21 07:00,20.1,,81
108,서울,2020-06-21 08:00,22.4,,73
108,서울,2020-06-21 09:00,24.6,,64
108,서울,2020-06-21 10:00,26.5,,55
108,서울,2020-06-21 11:00,28.6,,49
108,서울,2020-06-21 12:00,30.3,,45
108,서울,2020-06-21 13:00,31.5,,41
108,서울,2020-06-21 14:00,31.8,,40
108,서울,2020-06-21 15:00,32.3,,40
108,서울,2020-06-21 16:00,32,,41
108,서울,2020-06-21 17:00,30.9,,44
108,서울,2020-06-21 18:00,30.6,,44
108,서울,2020-06-21 19:00,29.6,,46
108,서울,2020-06-21 20:00,28.1,,53
108,서울,2020-06-21 21:00,26.4,,61
108,서울,2020-06-21 22:00,25.5,,63
108,서울,2020-06-21 23:00,24.9,,64
108,서울,2020-06-22 00:00,24.4,,66
108,서울,2020-06-22 01:00,23.9,,67
108,서울,2020-06-22 02:00,23.2,,70
108,서울,2020-06-22 03:00,23,,72
108,서울,2020-06-22 04:00,22.6,,73
108,서울,2020-06-22 05:00,21.9,,74
108,서울,2020-06-22 06:00,21.7,,78
108,서울,2020-06-22 07:00,22.9,,76
108,서울,2020-06-22 08:00,25.2,,66
108,서울,2020-06-22 09:00,28.2,,55
108,서울,2020-06-22 10:00,29.6,,52
108,서울,2020-06-22 11:00,31,,47
108,서울,2020-06-22 12:00,32.5,,42
108,서울,2020-06-22 13:00,32.8,,38
108,서울,2020-06-22 14:00,33.7,,33
108,서울,2020-06-22 15:00,35.2,,30
108,서울,2020-06-22 16:00,35.2,,27
108,서울,2020-06-22 17:00,35,,31
108,서울,2020-06-22 18:00,33.1,,38
108,서울,2020-06-22 19:00,31.7,,42
108,서울,2020-06-22 20:00,29.7,,45
108,서울,2020-06-22 21:00,28.5,,36
108,서울,2020-06-22 22:00,27.8,,46
108,서울,2020-06-22 23:00,27.2,,51
108,서울,2020-06-23 00:00,26.6,,53
108,서울,2020-06-23 01:00,25.8,,56
108,서울,2020-06-23 02:00,25.5,,56
108,서울,2020-06-23 03:00,24.9,,61
108,서울,2020-06-23 04:00,24.3,,57
108,서울,2020-06-23 05:00,23.7,,60
108,서울,2020-06-23 06:00,23.3,,62
108,서울,2020-06-23 07:00,23.5,,63
108,서울,2020-06-23 08:00,25.4,,58
108,서울,2020-06-23 09:00,27.5,,50
108,서울,2020-06-23 10:00,29.4,,45
108,서울,2020-06-23 11:00,30.6,,43
108,서울,2020-06-23 12:00,30.7,,44
108,서울,2020-06-23 13:00,30.8,,44
108,서울,2020-06-23 14:00,30.8,,44
108,서울,2020-06-23 15:00,30.2,,48
108,서울,2020-06-23 16:00,30.1,,50
108,서울,2020-06-23 17:00,29.4,,50
108,서울,2020-06-23 18:00,28.4,,51
108,서울,2020-06-23 19:00,27.3,,51
108,서울,2020-06-23 20:00,27,,51
108,서울,2020-06-23 21:00,26.8,,52
108,서울,2020-06-23 22:00,26.6,,54
108,서울,2020-06-23 23:00,26.3,0,57
108,서울,2020-06-24 00:00,26.3,,60
108,서울,2020-06-24 01:00,26.1,,64
108,서울,2020-06-24 02:00,26.1,,66
108,서울,2020-06-24 03:00,26.1,,67
108,서울,2020-06-24 04:00,26.2,,63
108,서울,2020-06-24 05:00,26.2,0,62
108,서울,2020-06-24 06:00,25.7,0,60
108,서울,2020-06-24 07:00,25.9,0,56
108,서울,2020-06-24 08:00,25.1,.1,62
108,서울,2020-06-24 09:00,24.4,.2,66
108,서울,2020-06-24 10:00,23.9,.2,67
108,서울,2020-06-24 11:00,21.3,6.6,84
108,서울,2020-06-24 12:00,20.4,7.8,90
108,서울,2020-06-24 13:00,19.9,6.2,92
108,서울,2020-06-24 14:00,20,1.5,94
108,서울,2020-06-24 15:00,20.3,.7,95
108,서울,2020-06-24 16:00,20.7,.3,94
108,서울,2020-06-24 17:00,20.6,1.9,95
108,서울,2020-06-24 18:00,20.5,3.3,96
108,서울,2020-06-24 19:00,20.4,1.5,97
108,서울,2020-06-24 20:00,20.4,1.2,97
108,서울,2020-06-24 21:00,20.4,1.7,97
108,서울,2020-06-24 22:00,20.5,1.6,97
108,서울,2020-06-24 23:00,20.5,1.7,97
108,서울,2020-06-25 00:00,20.6,1.1,97
108,서울,2020-06-25 01:00,20.6,2,98
108,서울,2020-06-25 02:00,20.7,3.1,97
108,서울,2020-06-25 03:00,20.7,2.7,97
108,서울,2020-06-25 04:00,20.8,2,97
108,서울,2020-06-25 05:00,20.9,.7,97
108,서울,2020-06-25 06:00,21.1,.3,97
108,서울,2020-06-25 07:00,21.1,.2,96
108,서울,2020-06-25 08:00,21.5,0,95
108,서울,2020-06-25 09:00,21.6,0,93
108,서울,2020-06-25 10:00,22,0,93
108,서울,2020-06-25 11:00,21.9,.5,93
108,서울,2020-06-25 12:00,22.7,0,89
108,서울,2020-06-25 13:00,22.1,0,88
108,서울,2020-06-25 14:00,22.3,0,85
108,서울,2020-06-25 15:00,23.1,,82
108,서울,2020-06-25 16:00,23,,80
108,서울,2020-06-25 17:00,22.5,,82
108,서울,2020-06-25 18:00,22.3,,83
108,서울,2020-06-25 19:00,22.2,,83
108,서울,2020-06-25 20:00,21.6,,87
108,서울,2020-06-25 21:00,20.9,.4,91
108,서울,2020-06-25 22:00,20.5,.3,93
108,서울,2020-06-25 23:00,20.2,.3,95
108,서울,2020-06-26 00:00,20.1,.8,96
108,서울,2020-06-26 01:00,19.9,.3,96
108,서울,2020-06-26 02:00,19.7,.6,96
108,서울,2020-06-26 03:00,19.5,.7,97
108,서울,2020-06-26 04:00,19.2,.3,97
108,서울,2020-06-26 05:00,19.2,.2,97
108,서울,2020-06-26 06:00,19.3,0,97
108,서울,2020-06-26 07:00,19.5,,96
108,서울,2020-06-26 08:00,19.5,,94
108,서울,2020-06-26 09:00,19.7,,94
108,서울,2020-06-26 10:00,20.4,,92
108,서울,2020-06-26 11:00,21.6,,87
108,서울,2020-06-26 12:00,23.1,,75
108,서울,2020-06-26 13:00,23.8,,72
108,서울,2020-06-26 14:00,23.9,,74
108,서울,2020-06-26 15:00,25.3,,67
108,서울,2020-06-26 16:00,25.7,,64
108,서울,2020-06-26 17:00,24.9,,69
108,서울,2020-06-26 18:00,24.3,,71
108,서울,2020-06-26 19:00,23.4,,75
108,서울,2020-06-26 20:00,22.6,,76
108,서울,2020-06-26 21:00,21.9,,78
108,서울,2020-06-26 22:00,21.8,,78
108,서울,2020-06-26 23:00,21.6,,77
108,서울,2020-06-27 00:00,21.3,,78
108,서울,2020-06-27 01:00,21,,79
108,서울,2020-06-27 02:00,21,,78
108,서울,2020-06-27 03:00,20.9,,78
108,서울,2020-06-27 04:00,20.7,,80
108,서울,2020-06-27 05:00,20.5,,82
108,서울,2020-06-27 06:00,20.4,,81
108,서울,2020-06-27 07:00,20.6,0,81
108,서울,2020-06-27 08:00,21.3,,78
108,서울,2020-06-27 09:00,22.5,,75
108,서울,2020-06-27 10:00,23.7,,70
108,서울,2020-06-27 11:00,25.3,,64
108,서울,2020-06-27 12:00,27.1,,60
108,서울,2020-06-27 13:00,27.4,,54
108,서울,2020-06-27 14:00,28.3,,56
108,서울,2020-06-27 15:00,29,,55
108,서울,2020-06-27 16:00,29.4,,54
108,서울,2020-06-27 17:00,28.5,,54
108,서울,2020-06-27 18:00,26.7,,61
108,서울,2020-06-27 19:00,25.3,,65
108,서울,2020-06-27 20:00,24,,67
108,서울,2020-06-27 21:00,23.5,,71
108,서울,2020-06-27 22:00,23.2,,77
108,서울,2020-06-27 23:00,23,,77
108,서울,2020-06-28 00:00,22.5,,82
108,서울,2020-06-28 01:00,22.2,,84
108,서울,2020-06-28 02:00,21.8,,85
108,서울,2020-06-28 03:00,21.7,,87
108,서울,2020-06-28 04:00,21.6,,87
108,서울,2020-06-28 05:00,21.6,,88
108,서울,2020-06-28 06:00,21.5,,88
108,서울,2020-06-28 07:00,21.9,,89
108,서울,2020-06-28 08:00,22.8,,83
108,서울,2020-06-28 09:00,24.1,,76
108,서울,2020-06-28 10:00,25.1,,70
108,서울,2020-06-28 11:00,26.1,,64
108,서울,2020-06-28 12:00,27.5,,59
108,서울,2020-06-28 13:00,28,,56
108,서울,2020-06-28 14:00,28.6,,52
108,서울,2020-06-28 15:00,29.9,,51
108,서울,2020-06-28 16:00,29.6,,53
108,서울,2020-06-28 17:00,29.1,,58
108,서울,2020-06-28 18:00,28.6,,60
108,서울,2020-06-28 19:00,27.6,,64
108,서울,2020-06-28 20:00,26.2,,66
108,서울,2020-06-28 21:00,25.1,,70
108,서울,2020-06-28 22:00,24.1,,69
108,서울,2020-06-28 23:00,23.6,,71
108,서울,2020-06-29 00:00,23.2,,74
108,서울,2020-06-29 01:00,22.8,,78
108,서울,2020-06-29 02:00,22.1,,80
108,서울,2020-06-29 03:00,21.6,,83
108,서울,2020-06-29 04:00,21,,85
108,서울,2020-06-29 05:00,20.8,,86
108,서울,2020-06-29 06:00,20.9,,88
108,서울,2020-06-29 07:00,22,,87
108,서울,2020-06-29 08:00,23.8,,81
108,서울,2020-06-29 09:00,25.2,,72
108,서울,2020-06-29 10:00,25.4,,67
108,서울,2020-06-29 11:00,26.5,,65
108,서울,2020-06-29 12:00,26.5,,67
108,서울,2020-06-29 13:00,26.3,,68
108,서울,2020-06-29 14:00,26.2,,68
108,서울,2020-06-29 15:00,25.9,,69
108,서울,2020-06-29 16:00,26.2,,70
108,서울,2020-06-29 17:00,26.2,,67
108,서울,2020-06-29 18:00,26.1,,65
108,서울,2020-06-29 19:00,25.8,0,66
108,서울,2020-06-29 20:00,25,0,72
108,서울,2020-06-29 21:00,23.6,.5,80
108,서울,2020-06-29 22:00,22.8,.8,85
108,서울,2020-06-29 23:00,21.6,5,89
108,서울,2020-06-30 00:00,20.6,5.6,92
108,서울,2020-06-30 01:00,19.6,13.3,93
108,서울,2020-06-30 02:00,19.2,10.8,94
108,서울,2020-06-30 03:00,19.2,2.3,92
108,서울,2020-06-30 04:00,18.8,12.4,94
108,서울,2020-06-30 05:00,18.5,11,95
108,서울,2020-06-30 06:00,18.5,10.6,96
108,서울,2020-06-30 07:00,18.7,1.4,95
108,서울,2020-06-30 08:00,19,1.3,95
108,서울,2020-06-30 09:00,19.4,.8,95
108,서울,2020-06-30 10:00,19.9,.1,92
108,서울,2020-06-30 11:00,20.6,0,83
108,서울,2020-06-30 12:00,21.2,0,77
108,서울,2020-06-30 13:00,22,0,75
108,서울,2020-06-30 14:00,22.4,0,73
108,서울,2020-06-30 15:00,23.1,0,69
108,서울,2020-06-30 16:00,22.7,,66
108,서울,2020-06-30 17:00,22.5,,64
108,서울,2020-06-30 18:00,21.7,0,66
108,서울,2020-06-30 19:00,20.6,0,72
108,서울,2020-06-30 20:00,20,0,78
108,서울,2020-06-30 21:00,18.9,.5,84
108,서울,2020-06-30 22:00,18.6,.2,88
108,서울,2020-06-30 23:00,18.7,0,87
119,수원,2020-06-01 00:00,17,1.1,100
119,수원,2020-06-01 01:00,17.2,.1,99
119,수원,2020-06-01 02:00,17.2,,98
119,수원,2020-06-01 03:00,16.7,,99
119,수원,2020-06-01 04:00,16.9,,98
119,수원,2020-06-01 05:00,16.6,,99
119,수원,2020-06-01 06:00,16.7,.1,99
119,수원,2020-06-01 07:00,16.9,,94
119,수원,2020-06-01 08:00,17.9,,88
119,수원,2020-06-01 09:00,19.5,,78
119,수원,2020-06-01 10:00,20.7,,68
119,수원,2020-06-01 11:00,22.4,,58
119,수원,2020-06-01 12:00,23.2,,49
119,수원,2020-06-01 13:00,22.8,,45
119,수원,2020-06-01 14:00,23.6,,47
119,수원,2020-06-01 15:00,23.1,,45
119,수원,2020-06-01 16:00,22.9,,43
119,수원,2020-06-01 17:00,22.2,,44
119,수원,2020-06-01 18:00,21.6,,50
119,수원,2020-06-01 19:00,19.9,,58
119,수원,2020-06-01 20:00,17.3,,72
119,수원,2020-06-01 21:00,16.1,,80
119,수원,2020-06-01 22:00,15.2,,87
119,수원,2020-06-01 23:00,14.6,,90
119,수원,2020-06-02 00:00,14.1,,94
119,수원,2020-06-02 01:00,13.6,,94
119,수원,2020-06-02 02:00,13.8,,92
119,수원,2020-06-02 03:00,13.9,,95
119,수원,2020-06-02 04:00,13.2,,97
119,수원,2020-06-02 05:00,13.4,,98
119,수원,2020-06-02 06:00,14.5,,96
119,수원,2020-06-02 07:00,15.7,,91
119,수원,2020-06-02 08:00,16.5,,81
119,수원,2020-06-02 09:00,17.8,,69
119,수원,2020-06-02 10:00,18.7,,64
119,수원,2020-06-02 11:00,18.4,0,70
119,수원,2020-06-02 12:00,17.5,.2,78
119,수원,2020-06-02 13:00,18.2,.9,68
119,수원,2020-06-02 14:00,21,0,51
119,수원,2020-06-02 15:00,22.7,,45
119,수원,2020-06-02 16:00,22.2,,51
119,수원,2020-06-02 17:00,21.5,,56
119,수원,2020-06-02 18:00,21.4,,58
119,수원,2020-06-02 19:00,21.2,,61
119,수원,2020-06-02 20:00,20.6,,64
119,수원,2020-06-02 21:00,19.9,,74
119,수원,2020-06-02 22:00,19.4,,79
119,수원,2020-06-02 23:00,19,,87
119,수원,2020-06-03 00:00,18.4,,93
119,수원,2020-06-03 01:00,18.3,,96
119,수원,2020-06-03 02:00,18.3,,97
119,수원,2020-06-03 03:00,18.3,,98
119,수원,2020-06-03 04:00,18.3,,98
119,수원,2020-06-03 05:00,18.2,0,99
119,수원,2020-06-03 06:00,18.2,.1,100
119,수원,2020-06-03 07:00,18.9,,97
119,수원,2020-06-03 08:00,19.9,,91
119,수원,2020-06-03 09:00,19.7,,91
119,수원,2020-06-03 10:00,22.2,,81
119,수원,2020-06-03 11:00,23,,77
119,수원,2020-06-03 12:00,24.7,,66
119,수원,2020-06-03 13:00,25.4,,64
119,수원,2020-06-03 14:00,26.3,,59
119,수원,2020-06-03 15:00,26.7,,58
119,수원,2020-06-03 16:00,26.8,,55
119,수원,2020-06-03 17:00,27.5,,45
119,수원,2020-06-03 18:00,26.2,,67
119,수원,2020-06-03 19:00,22.6,,80
119,수원,2020-06-03 20:00,21,,88
119,수원,2020-06-03 21:00,20.9,,88
119,수원,2020-06-03 22:00,20.8,,88
119,수원,2020-06-03 23:00,20.6,,87
119,수원,2020-06-04 00:00,20.7,,89
119,수원,2020-06-04 01:00,20.4,,91
119,수원,2020-06-04 02:00,20.8,,91
119,수원,2020-06-04 03:00,20.8,,92
119,수원,2020-06-04 04:00,20.9,.1,95
119,수원,2020-06-04 05:00,21,0,92
119,수원,2020-06-04 06:00,20.7,.1,93
119,수원,2020-06-04 07:00,20.4,0,93
119,수원,2020-06-04 08:00,20.2,0,96
119,수원,2020-06-04 09:00,21.5,.1,90
119,수원,2020-06-04 10:00,22.4,,83
119,수원,2020-06-04 11:00,24.2,,74
119,수원,2020-06-04 12:00,25.9,,71
119,수원,2020-06-04 13:00,26.6,,65
119,수원,2020-06-04 14:00,26.9,,64
119,수원,2020-06-04 15:00,26.4,,70
119,수원,2020-06-04 16:00,24.6,,77
119,수원,2020-06-04 17:00,24,,78
119,수원,2020-06-04 18:00,22.9,,82
119,수원,2020-06-04 19:00,21.5,,87
119,수원,2020-06-04 20:00,21.4,,89
119,수원,2020-06-04 21:00,21,,94
119,수원,2020-06-04 22:00,20.4,,97
119,수원,2020-06-04 23:00,20,,99
119,수원,2020-06-05 00:00,19.1,.1,100
119,수원,2020-06-05 01:00,19.2,0,100
119,수원,2020-06-05 02:00,18.9,0,99
119,수원,2020-06-05 03:00,18.6,,100
119,수원,2020-06-05 04:00,18.6,,99
119,수원,2020-06-05 05:00,18.7,,98
119,수원,2020-06-05 06:00,18.8,,97
119,수원,2020-06-05 07:00,18.8,,95
119,수원,2020-06-05 08:00,19.1,,94
119,수원,2020-06-05 09:00,19.6,,90
119,수원,2020-06-05 10:00,20.6,,86
119,수원,2020-06-05 11:00,22.3,,77
119,수원,2020-06-05 12:00,24,,68
119,수원,2020-06-05 13:00,24.9,,62
119,수원,2020-06-05 14:00,26.2,,57
119,수원,2020-06-05 15:00,26.9,,58
119,수원,2020-06-05 16:00,27.6,,60
119,수원,2020-06-05 17:00,26.2,,67
119,수원,2020-06-05 18:00,25.6,,68
119,수원,2020-06-05 19:00,24,,70
119,수원,2020-06-05 20:00,22.2,,75
119,수원,2020-06-05 21:00,20,,85
119,수원,2020-06-05 22:00,19,,91
119,수원,2020-06-05 23:00,18.6,,91
119,수원,2020-06-06 00:00,18.3,,91
119,수원,2020-06-06 01:00,18,,91
119,수원,2020-06-06 02:00,17.6,,95
119,수원,2020-06-06 03:00,17.4,,95
119,수원,2020-06-06 04:00,17.1,,95
119,수원,2020-06-06 05:00,16.7,,96
119,수원,2020-06-06 06:00,17.1,,97
119,수원,2020-06-06 07:00,19,,91
119,수원,2020-06-06 08:00,22.7,,75
119,수원,2020-06-06 09:00,24.7,,65
119,수원,2020-06-06 10:00,26.4,,61
119,수원,2020-06-06 11:00,26.5,,60
119,수원,2020-06-06 12:00,28.3,,54
119,수원,2020-06-06 13:00,28.8,,52
119,수원,2020-06-06 14:00,29,,51
119,수원,2020-06-06 15:00,29.6,,47
119,수원,2020-06-06 16:00,29.3,,54
119,수원,2020-06-06 17:00,27.8,,60
119,수원,2020-06-06 18:00,26.7,,61
119,수원,2020-06-06 19:00,25.6,,63
119,수원,2020-06-06 20:00,23,,73
119,수원,2020-06-06 21:00,22.5,,73
119,수원,2020-06-06 22:00,22.2,,75
119,수원,2020-06-06 23:00,21.3,,79
119,수원,2020-06-07 00:00,20.3,,84
119,수원,2020-06-07 01:00,19.8,,88
119,수원,2020-06-07 02:00,18.9,,91
119,수원,2020-06-07 03:00,19,,91
119,수원,2020-06-07 04:00,18.1,,94
119,수원,2020-06-07 05:00,18.2,,92
119,수원,2020-06-07 06:00,18.5,,93
119,수원,2020-06-07 07:00,18.8,,91
119,수원,2020-06-07 08:00,19.7,,86
119,수원,2020-06-07 09:00,20.2,,85
119,수원,2020-06-07 10:00,20.9,,82
119,수원,2020-06-07 11:00,22.2,,76
119,수원,2020-06-07 12:00,24.9,,68
119,수원,2020-06-07 13:00,25.2,,63
119,수원,2020-06-07 14:00,26.6,,58
119,수원,2020-06-07 15:00,27.4,,55
119,수원,2020-06-07 16:00,28.1,,53
119,수원,2020-06-07 17:00,26.5,,65
119,수원,2020-06-07 18:00,24.8,,72
119,수원,2020-06-07 19:00,22.7,,78
119,수원,2020-06-07 20:00,21.3,,82
119,수원,2020-06-07 21:00,20,,91
119,수원,2020-06-07 22:00,19.2,,94
119,수원,2020-06-07 23:00,18.7,,97
119,수원,2020-06-08 00:00,18.2,,98
119,수원,2020-06-08 01:00,18.3,,100
119,수원,2020-06-08 02:00,18.8,,98
119,수원,2020-06-08 03:00,19.1,,96
119,수원,2020-06-08 04:00,19.6,,94
119,수원,2020-06-08 05:00,19.5,,94
119,수원,2020-06-08 06:00,19.4,,95
119,수원,2020-06-08 07:00,20.2,,92
119,수원,2020-06-08 08:00,21.7,,85
119,수원,2020-06-08 09:00,23.4,,77
119,수원,2020-06-08 10:00,25.6,,68
119,수원,2020-06-08 11:00,26.7,,61
119,수원,2020-06-08 12:00,28.7,,55
119,수원,2020-06-08 13:00,29.4,,52
119,수원,2020-06-08 14:00,30.6,,50
119,수원,2020-06-08 15:00,30.7,,49
119,수원,2020-06-08 16:00,30.7,,53
119,수원,2020-06-08 17:00,29.6,,45
119,수원,2020-06-08 18:00,27.4,,58
119,수원,2020-06-08 19:00,24.5,,64
119,수원,2020-06-08 20:00,24,,61
119,수원,2020-06-08 21:00,22.8,,68
119,수원,2020-06-08 22:00,22,,68
119,수원,2020-06-08 23:00,21.6,,69
119,수원,2020-06-09 00:00,21.1,,72
119,수원,2020-06-09 01:00,21.4,,71
119,수원,2020-06-09 02:00,20.4,,72
119,수원,2020-06-09 03:00,19.9,,75
119,수원,2020-06-09 04:00,18.2,,84
119,수원,2020-06-09 05:00,18,,92
119,수원,2020-06-09 06:00,18.8,,87
119,수원,2020-06-09 07:00,22,,72
119,수원,2020-06-09 08:00,23.7,,67
119,수원,2020-06-09 09:00,26.8,,60
119,수원,2020-06-09 10:00,28.1,,53
119,수원,2020-06-09 11:00,29.8,,45
119,수원,2020-06-09 12:00,30.9,,42
119,수원,2020-06-09 13:00,32.1,,41
119,수원,2020-06-09 14:00,31.4,,44
119,수원,2020-06-09 15:00,32,,41
119,수원,2020-06-09 16:00,31.5,,37
119,수원,2020-06-09 17:00,30.4,,43
119,수원,2020-06-09 18:00,30.5,,40
119,수원,2020-06-09 19:00,28.3,,48
119,수원,2020-06-09 20:00,24.9,,60
119,수원,2020-06-09 21:00,24.1,,61
119,수원,2020-06-09 22:00,23.5,,64
119,수원,2020-06-09 23:00,22.9,,66
119,수원,2020-06-10 00:00,22.5,,66
119,수원,2020-06-10 01:00,22.4,,64
119,수원,2020-06-10 02:00,21.6,,67
119,수원,2020-06-10 03:00,21.3,,69
119,수원,2020-06-10 04:00,20.7,,72
119,수원,2020-06-10 05:00,20.1,,75
119,수원,2020-06-10 06:00,21.1,,77
119,수원,2020-06-10 07:00,23.6,,64
119,수원,2020-06-10 08:00,25.4,,54
119,수원,2020-06-10 09:00,27.2,,49
119,수원,2020-06-10 10:00,28.9,,44
119,수원,2020-06-10 11:00,29.1,,46
119,수원,2020-06-10 12:00,30,,48
119,수원,2020-06-10 13:00,31,,47
119,수원,2020-06-10 14:00,31.6,,45
